NetworkID_All	Name_map	NetworkID	MappingID	Label_db	detected	NodeType	ChEBI	HMDB.lip	KEGG	HMDB.accession	Ensembl	Uniprot	X8_adj.pval	X8_logFC	X8_pval	X8_significance	X7_adj.pval	X7_logFC	X7_pval	X7_significance	X6_adj.pval	X6_logFC	X6_pval	X6_significance	X5_adj.pval	X5_logFC	X5_pval	X5_significance	X4_adj.pval	X4_logFC	X4_pval	X4_significance	X3_adj.pval	X3_logFC	X3_pval	X3_significance	X2_adj.pval	X2_logFC	X2_pval	X2_significance	X1_adj.pval	X1_logFC	X1_pval	X1_significance	MaxSig	Differential.feature	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny	ID	Map_No	Name	name
1030	Prdx6	K1300	Prdx6	Prdx6	*	GeneProduct					ENSRNOG00000002896	O35244	1	-0.007900529	0.8750449	-0.0579696620383212	1	0.02501676	0.6577849	0.181916100330328	1	-0.1188111	0.05402641	-1.26739388992869	1	-0.08056359	0.1789473	-0.747274849964378	1	-0.02747261	0.630533	-0.200292178967412	1	0.07848665	0.1981343	0.703040335106233	1	0.07354264	0.1802951	0.744016076227563	1	0.03381875	0.5228229	0.281645398280043	-1.26739388992869			-0.007900529	0.02501676	-0.1188111	-0.08056359	-0.02747261	0.07848665	0.07354264	0.03381875	-0.1188111	0.1	0.1	0.1188111	0.1	0.1	0.1	0.1	0.1	0.1188111				
1031	Preb	H557	Preb	Preb	*	GeneProduct					ENSRNOG00000007141	Q9WTV0	1	-0.04403963	0.5546335	-0.255993902472262	1	-0.1381567	0.1002537	-0.998899590179796	1	0.046095	0.6143872	0.2115578408725	1	0.1905517	0.03157966	1.50059255010096	1	-0.04684269	0.5089966	-0.293285118657682	1	-0.03203303	0.6722875	-0.172444963609908	1	-0.07423566	0.2763117	-0.558600725152769	1	0.0374421	0.5676024	0.245955776878142	1.50059255010096			-0.04403963	-0.1381567	0.046095	0.1905517	-0.04684269	-0.03203303	-0.07423566	0.0374421	0.1905517	0.1	0.1381567	0.1	0.1905517	0.1	0.1	0.1	0.1	0.1905517				
1032	Prex1	H457	Prex1	Prex1	*	GeneProduct					ENSRNOG00000006952	A0A8I6GLR6	1	0.2705134	0.05103202	1.29215724065286	1	-0.06278767	0.6894189	-0.161516814845687	1	0.236235	0.1671048	0.777011075040342	1	0.03824945	0.8186504	0.0869015216403022	1	-0.130542	0.4212823	-0.375426787191241	1	0.05594086	0.7461329	0.127183809798049	1	-0.01389397	0.9288516	-0.0320536664684484	1	-0.09985271	0.5061695	-0.295704027452692	1.29215724065286			0.2705134	-0.06278767	0.236235	0.03824945	-0.130542	0.05594086	-0.01389397	-0.09985271	0.2705134	0.2705134	0.1	0.236235	0.1	0.130542	0.1	0.1	0.1	0.2705134				
1033	Prex2	H466	Prex2	Prex2	*	GeneProduct					ENSRNOG00000005391	A0A0G2KA11	1	0.2486535	0.03002775	1.52247720856669	1	0.008599718	0.9470588	0.0236230561363494	1	0.2033202	0.1484211	0.828504354028868	1	0.1148518	0.4013152	0.396514390848992	1	0.3639252	0.01028284	1.98788692172322	1	0.3870217	0.01064384	1.97290166245956	1	0.2224318	0.1035565	0.984822636263173	1	-0.003663003	0.9778873	-0.00971119409626284	1.98788692172322			0.2486535	0.008599718	0.2033202	0.1148518	0.3639252	0.3870217	0.2224318	-0.003663003	0.3870217	0.2486535	0.1	0.2033202	0.1148518	0.3639252	0.3870217	0.2224318	0.1	0.3870217				
1034	Prkca	R276, H689	P05696, Prkca	PRKCA, Prkca	*	GeneProduct					ENSRNOG00000003491	P05696	1	0.02438286	0.7738808	0.111325928062475	1	-0.04750618	0.6205026	-0.207256394401694	1	0.113513	0.2789335	0.55449932369936	1	0.1279677	0.207915	0.682114177420662	1	-0.1267218	0.4121909	-0.384901600435045	1	-0.05234175	0.7508331	-0.124456590032462	1	0.008278859	0.9553793	0.0198241727168535	1	-0.1013077	0.478324	-0.320277827770997	0.682114177420662			0.02438286	-0.04750618	0.113513	0.1279677	-0.1267218	-0.05234175	0.008278859	-0.1013077	0.1279677	0.1	0.1	0.113513	0.1279677	0.1267218	0.1	0.1	0.1013077	0.1279677				
1035	Prkcsh	R178	B1WC34	Prkcsh	*	GeneProduct					ENSRNOG00000013360	B1WC34	1	-0.0831155	0.07444474	-1.12816598252801	1	-0.06087548	0.2453871	-0.610148271870111	1	-0.02646494	0.64399	-0.191120876395682	1	-0.06118685	0.27117	-0.566758358887318	1	-0.0510328	0.389617	-0.409362101985619	1	5.355749e-05	0.9993253	0.000293117381211851	1	-0.003122184	0.9563044	-0.0194038460105368	1	0.001427244	0.979263	0.00910065435677299	-1.12816598252801			-0.0831155	-0.06087548	-0.02646494	-0.06118685	-0.0510328	5.355749e-05	-0.003122184	0.001427244	-0.0831155	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1036	Proc	R320	P31394	Proc	*	GeneProduct					ENSRNOG00000014376	P31394	1	0.01909362	0.5684535	0.245305055196753	1	0.02666551	0.4787061	0.319931038405955	1	-0.008550662	0.8351575	-0.0782316144197723	1	-0.006242722	0.875777	-0.0576064646066098	1	-0.1230539	0.0267972	-1.57191058239201	1	0.02665523	0.653451	0.184786973083384	1	0.02079947	0.6970538	0.156733700895645	1	0.008794336	0.8644209	0.0632747412740556	-1.57191058239201			0.01909362	0.02666551	-0.008550662	-0.006242722	-0.1230539	0.02665523	0.02079947	0.008794336	-0.1230539	0.1	0.1	0.1	0.1	0.1230539	0.1	0.1	0.1	0.1230539				
1037	Prodh	H352	Prodh	Prodh		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1038	Prodh2	K1301	Prodh2	Prodh2	*	GeneProduct					ENSRNOG00000057578	Q2V057	1	0.08790013	0.3654212	0.437206260552346	1	-0.01337183	0.9025556	-0.0445260348190651	1	0.1108358	0.351767	0.453744905043782	1	0.09409899	0.4163396	0.380552279376101	1	0.1066942	0.343311	0.464312281156928	1	0.2081227	0.08360324	1.07777689137851	1	0.01015061	0.9253982	0.0336713495852332	1	0.1605615	0.1239286	0.906828456425828	1.07777689137851			0.08790013	-0.01337183	0.1108358	0.09409899	0.1066942	0.2081227	0.01015061	0.1605615	0.2081227	0.1	0.1	0.1108358	0.1	0.1066942	0.2081227	0.1	0.1605615	0.2081227				
1039	Prps1	K1302	Prps1	Prps1	*	GeneProduct					ENSRNOG00000060262	P60892	1	0.02337198	0.8178547	0.0873238461982668	1	-0.02685262	0.8149021	-0.0888945630190873	1	-0.02933165	0.8150903	-0.0887942751627053	1	0.04366673	0.7188735	0.143347525591266	1	-0.1323164	0.3320133	-0.478844518702843	1	0.1170978	0.4165681	0.380313990567859	1	0.1365095	0.2923998	0.534022928769328	1	0.02256974	0.8570768	0.0669802605484478	0.534022928769328			0.02337198	-0.02685262	-0.02933165	0.04366673	-0.1323164	0.1170978	0.1365095	0.02256974	0.1365095	0.1	0.1	0.1	0.1	0.1323164	0.1170978	0.1365095	0.1	0.1365095				
1040	Prps1l1	K1303	Prps1l1	Prps1l1		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1041	Prps1l3	K1304	Prps1l3	Prps1l3		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1042	Prps2	K1305, H622	Prps2	Prps2	*	GeneProduct					ENSRNOG00000004160	P09330	1	-0.02998996	0.846486	-0.0723802202756908	1	-0.02367525	0.8921465	-0.0495638239675647	1	-0.1853671	0.3302512	-0.481155595659139	1	-0.2608621	0.1573324	-0.803181832416414	1	0.2860943	0.3173846	0.498414149721303	1	-0.1674963	0.5875146	-0.230981336510438	1	0.03747922	0.892254	0.0495114964134522	1	0.03844145	0.8854506	0.0528356634359245	-0.803181832416414			-0.02998996	-0.02367525	-0.1853671	-0.2608621	0.2860943	-0.1674963	0.03747922	0.03844145	0.2860943	0.1	0.1	0.1853671	0.2608621	0.2860943	0.1674963	0.1	0.1	0.2860943				
1043	Prss23	R399	Q6AY61	Prss23	*	GeneProduct					ENSRNOG00000017307	Q6AY61	1	0.1374656	0.2871917	0.541828115600654	1	0.05324108	0.7143283	0.146102143813056	1	0.3161942	0.04567095	1.34035995455313	1	0.03951359	0.7974053	0.0983208821008821	1	-0.2949414	0.02103359	-1.67708659587631	1	0.0007702766	0.9954428	0.00198369029058955	1	0.05567146	0.6457405	0.189941974357784	1	-0.2215478	0.05989009	-1.22264503427806	-1.67708659587631			0.1374656	0.05324108	0.3161942	0.03951359	-0.2949414	0.0007702766	0.05567146	-0.2215478	0.3161942	0.1374656	0.1	0.3161942	0.1	0.2949414	0.1	0.1	0.2215478	0.3161942				
1044	Psap	R290	P10960	Psap	*	GeneProduct					ENSRNOG00000000571	P10960	1	0.0287277174599212	0.504803150917103	0.296877942944508	1	-0.041335300168572	0.393394830558236	-0.405171351266665	1	0.0386419842569546	0.464229938912678	0.333266854648538	1	-0.0265013984068935	0.605940574940049	-0.217569965340457	1	0.00109247260720179	0.981876551501156	0.00794311136988308	1	-0.0144725441208904	0.778398395634075	-0.108798067868155	1	-0.000579100156882888	0.990016147918595	-0.00435772167038297	1	0.0290061492258325	0.51549860986339	0.287772501533661	-0.405171351266665			0.0287277174599212	-0.041335300168572	0.0386419842569546	-0.0265013984068935	0.00109247260720179	-0.0144725441208904	-0.000579100156882888	0.0290061492258325	-0.041335300168572	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1045	Psd	H542	Psd	Psd		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1046	Psd3	H541	Psd3	Psd3	*	GeneProduct					ENSRNOG00000013884		1	-0.002079648	0.9833263	-0.00730234506229263	1	0.2601488	0.01970225	1.70548417450916	1	0.09359847	0.4457663	0.350892767343573	1	-0.07090185	0.5521597	-0.257935294013868	1	-0.170714	0.175751	-0.755102195222811	1	-0.1082747	0.4205613	-0.376170693536821	1	-0.07358268	0.5427053	-0.265435937127886	1	-0.08810776	0.4494034	-0.347363646212278	1.70548417450916			-0.002079648	0.2601488	0.09359847	-0.07090185	-0.170714	-0.1082747	-0.07358268	-0.08810776	0.2601488	0.1	0.2601488	0.1	0.1	0.170714	0.1082747	0.1	0.1	0.2601488				
1047	Psd4	H533	Psd4	Psd4	*	GeneProduct					ENSRNOG00000006079		1	-0.01241435	0.8963042	-0.0475445685077373	1	-0.1264086	0.240959	-0.618056847834071	1	0.1834746	0.1185608	0.926058878912543	1	0.1125178	0.3245706	0.488690821650984	1	0.04533543	0.6929456	0.15930085852984	1	0.2105481	0.08453535	1.07296164490163	1	0.04299472	0.6970856	0.156713888580568	1	0.06566741	0.5368966	0.270109346280595	1.07296164490163			-0.01241435	-0.1264086	0.1834746	0.1125178	0.04533543	0.2105481	0.04299472	0.06566741	0.2105481	0.1	0.1264086	0.1834746	0.1125178	0.1	0.2105481	0.1	0.1	0.2105481				
1048	Ptdss1	R372, K1306, H665	Q5PQL5, Ptdss1	Ptdss1	*	GeneProduct					ENSRNOG00000052289	Q5PQL5	1	1.433645e-07	0.9999984	6.94871726962714e-07	1	0.1288142	0.1031941	0.986345132269768	1	-0.07345729	0.4034969	-0.394159797541826	1	0.04240789	0.6163396	0.210179927825091	1	-0.04476131	0.6617192	-0.179326263976504	1	0.02799606	0.797049	0.0985149787601313	1	0.01925066	0.844353	0.0734759492259876	1	0.0148941	0.8747575	0.0581123252730058	0.986345132269768			1.433645e-07	0.1288142	-0.07345729	0.04240789	-0.04476131	0.02799606	0.01925066	0.0148941	0.1288142	0.1	0.1288142	0.1	0.1	0.1	0.1	0.1	0.1	0.1288142				
1049	Ptdss2	R179, K1307	B2GV22, Ptdss2	Ptdss2	*	GeneProduct					ENSRNOG00000015912	B2GV22	1	-0.04919911	0.5220323	-0.282302624818075	1	0.04413009	0.6099318	0.214718723250763	1	0.09127088	0.3348945	0.475091984855668	1	0.001491931	0.9870412	0.00566471910420771	1	0.05810724	0.666449	0.176233079357447	1	0.2958777	0.03940278	1.40447313614225	1	0.1480331	0.2529643	0.596940765017811	1	0.2050195	0.1002514	0.998909553789783	1.40447313614225			-0.04919911	0.04413009	0.09127088	0.001491931	0.05810724	0.2958777	0.1480331	0.2050195	0.2958777	0.1	0.1	0.1	0.1	0.1	0.2958777	0.1480331	0.2050195	0.2958777				
1050	Pten	K1308	Pten	Pten	*	GeneProduct					ENSRNOG00000020723	A0A8I6AU71	1	0.06183603	0.355388	0.449297240632484	1	0.03741848	0.6190656	0.208263328025946	1	-0.02851186	0.7285352	-0.137549459959264	1	0.09290107	0.2439007	0.612786953250431	1	0.05303933	0.4223154	0.374363081461485	1	0.04899227	0.4874826	0.312040881214361	1	-0.04196709	0.5095558	-0.29280825070532	1	0.04752187	0.4372706	0.359249721573498	0.612786953250431			0.06183603	0.03741848	-0.02851186	0.09290107	0.05303933	0.04899227	-0.04196709	0.04752187	0.09290107	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1051	Ptges	K1309	Ptges	Ptges		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1052	Pycr2	K1310	Pycr2	Pycr2	*	GeneProduct					ENSRNOG00000003267	Q6AY23	1	0.2378213	0.1037073	0.984190672365692	1	0.164932	0.3206202	0.494009119311336	1	0.1166037	0.5252388	0.27964319955991	1	0.04631778	0.7953434	0.0994453184824264	1	0.1330929	0.4610962	0.336208456886712	1	-0.09111866	0.6391638	-0.194387829916594	1	0.1190286	0.491911	0.308113465739334	1	0.2971548	0.07248258	1.1397663564485	1.1397663564485			0.2378213	0.164932	0.1166037	0.04631778	0.1330929	-0.09111866	0.1190286	0.2971548	0.2971548	0.2378213	0.164932	0.1166037	0.1	0.1330929	0.1	0.1190286	0.2971548	0.2971548				
1053	Pycr3	K1311	Pycr3	Pycr3	*	GeneProduct					ENSRNOG00000054724	Q5PQJ6	1	0.2509554	0.004446135	2.35201735475782	1	0.01645748	0.8690138	0.0609733268697878	1	0.1281292	0.2369084	0.625419540336868	1	0.1609902	0.1258749	0.900060861458905	1	0.1358545	0.1793	0.746419710437817	1	0.2226706	0.0387492	1.41173725932985	1	0.1856669	0.05575609	1.2537076895543	1	0.1780758	0.05698248	1.24425865325595	2.35201735475782	*	Pycr3	0.2509554	0.01645748	0.1281292	0.1609902	0.1358545	0.2226706	0.1856669	0.1780758	0.2509554	0.2509554	0.1	0.1281292	0.1609902	0.1358545	0.2226706	0.1856669	0.1780758	0.2509554				
1054	Qars1	K1312	Qars1	Qars1		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1055	Qrsl1	K1313, H243	Qrsl1	Qrsl1	*	GeneProduct					ENSRNOG00000026049	Q5FWT5	1	-0.02050227	0.91296	-0.0395482500230177	1	0.009744075	0.9630856	0.0163351106371482	1	0.0743642	0.7463838	0.127037795369486	1	0.2650935	0.2326763	0.633247850935039	1	0.04138668	0.8225088	0.0848594468479017	1	-0.226563	0.2552681	-0.593003454132609	1	0.03625686	0.8379069	0.0768042332341997	1	0.2580331	0.1268824	0.896598615202237	0.896598615202237			-0.02050227	0.009744075	0.0743642	0.2650935	0.04138668	-0.226563	0.03625686	0.2580331	0.2650935	0.1	0.1	0.1	0.2650935	0.1	0.226563	0.1	0.2580331	0.2650935				
1056	Qsox1	R403	Q6IUU3	QSOX1	*	GeneProduct					ENSRNOG00000003649	Q6IUU3	1	0.1527847	0.3475648	0.458964213638357	1	0.1124661	0.5390346	0.268383357064107	1	0.2817968	0.1576142	0.802404658015039	1	0.05169768	0.7898391	0.102461370860394	1	0.09963815	0.4931815	0.306993222827737	1	0.03024693	0.8461522	0.0725515120496075	1	-0.004513296	0.9743566	-0.0112820687180581	1	0.0418724	0.7563753	0.121262661805913	0.802404658015039			0.1527847	0.1124661	0.2817968	0.05169768	0.09963815	0.03024693	-0.004513296	0.0418724	0.2817968	0.1527847	0.1124661	0.2817968	0.1	0.1	0.1	0.1	0.1	0.2817968				
1057	Qtrt1	K1314	Qtrt1	Qtrt1	*	GeneProduct					ENSRNOG00000007158	Q4QR99	1	-0.1190306	0.5843915	-0.23329610952409	1	0.02531185	0.9170855	0.0375901731116255	1	-0.02651692	0.9204403	-0.0360043747008462	1	-0.04349242	0.8655119	-0.0627269565941262	1	-0.1437292	0.6255335	-0.203749427016829	1	-0.01660041	0.9575354	-0.0188451612335248	1	0.2675921	0.335383	0.474458954828637	1	0.01077445	0.9681554	0.0140549278715741	0.474458954828637			-0.1190306	0.02531185	-0.02651692	-0.04349242	-0.1437292	-0.01660041	0.2675921	0.01077445	0.2675921	0.1190306	0.1	0.1	0.1	0.1437292	0.1	0.2675921	0.1	0.2675921				
1058	RBP2	R279	P06768	RBP2		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1059	RGD1309808	R150	A0A0G2K7F8	Apol7bl1	*	GeneProduct					ENSRNOG00000047782	A0A0G2K7F8	1	-0.03468736	0.8695411	-0.0607098856781066	1	-0.184032	0.4428446	-0.353748646694664	1	0.2272642	0.3856552	0.413800808431937	1	-0.4498044	0.08127952	-1.09001886979892	1	0.0967433	0.7490869	0.125467797786098	1	-0.07216413	0.8245506	-0.0837826879557947	1	-0.1435057	0.6242665	-0.204629969979017	1	-0.3564048	0.2096628	-0.678478618594655	-1.09001886979892			-0.03468736	-0.184032	0.2272642	-0.4498044	0.0967433	-0.07216413	-0.1435057	-0.3564048	-0.4498044	0.1	0.184032	0.2272642	0.4498044	0.1	0.1	0.1435057	0.3564048	0.4498044				
1060	Rab10	K1315	Rab10	Rab10	*	GeneProduct					ENSRNOG00000047088	P35281	1	-0.01497139	0.739186	-0.13124626714012	1	-0.01039858	0.8371333	-0.0772053820962836	1	-0.03067685	0.5785844	-0.237633280133684	1	-0.09209216	0.0856505	-1.06727009741993	1	-0.07482761	0.2422102	-0.61580757171964	1	-0.1249406	0.06783761	-1.16852946119497	1	-0.1141708	0.0635139	-1.19713121907518	1	-0.05478297	0.3547689	-0.450054458598994	-1.19713121907518			-0.01497139	-0.01039858	-0.03067685	-0.09209216	-0.07482761	-0.1249406	-0.1141708	-0.05478297	-0.1249406	0.1	0.1	0.1	0.1	0.1	0.1249406	0.1141708	0.1	0.1249406				
1061	Rab11a	K1316	Rab11a	Rab11a	*	GeneProduct					ENSRNOG00000011302	P62494	1	0.01255872	0.8702749	0.0603435419846155	1	-0.09921356	0.2536427	-0.595777632441155	1	-0.1577743	0.09672256	-1.01447221732553	1	-0.1665645	0.07059532	-1.15122408882843	1	-0.07281795	0.3459318	-0.461009513355015	1	0.05776013	0.4816228	0.317292961783858	1	-0.002813736	0.9696791	-0.013371964864724	1	0.08254884	0.2460033	0.60905906703411	-1.15122408882843			0.01255872	-0.09921356	-0.1577743	-0.1665645	-0.07281795	0.05776013	-0.002813736	0.08254884	-0.1665645	0.1	0.1	0.1577743	0.1665645	0.1	0.1	0.1	0.1	0.1665645				
1062	Rab11b	K1317	Rab11b	Rab11b	*	GeneProduct					ENSRNOG00000007648	O35509	1	0.04671073	0.4771645	0.32133187436382	1	-0.0933965	0.2073296	-0.683338690192815	1	0.09969868	0.2170813	0.663377586294994	1	0.05462546	0.4866601	0.312774258975647	1	0.02245426	0.7405532	0.130443737093447	1	-0.02256476	0.7555667	-0.121727190936723	1	-0.01140082	0.8611991	-0.0648964327097185	1	-0.03046118	0.6279782	-0.202055432352033	-0.683338690192815			0.04671073	-0.0933965	0.09969868	0.05462546	0.02245426	-0.02256476	-0.01140082	-0.03046118	0.09969868	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1063	Rab14	K1318	Rab14	Rab14	*	GeneProduct					ENSRNOG00000018901	P61107	1	0.03079458	0.507092	0.294913240927696	1	0.02060766	0.693573	0.15890782178797	1	-0.05168694	0.3659654	-0.436559972800649	1	-0.08126508	0.1430036	-0.844653029384901	1	0.01365247	0.8174437	0.0875421489078159	1	0.01196662	0.8497226	0.0707228306997828	1	-0.01277084	0.8222948	-0.0849724561088879	1	0.01216984	0.8241216	0.0840087029719289	-0.844653029384901			0.03079458	0.02060766	-0.05168694	-0.08126508	0.01365247	0.01196662	-0.01277084	0.01216984	-0.08126508	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1064	Rab1a	K1319	Rab1a	Rab1a	*	GeneProduct					ENSRNOG00000004992	P10536	1	-0.05070511	0.3230541	-0.490724742795685	1	-0.1373305	0.01755739	-1.75554004383109	1	-0.1109246	0.0785013	-1.10512315117638	1	0.04383275	0.4732671	0.324893685232156	1	-0.04047909	0.5258239	-0.279159678020025	1	-0.00788771	0.9078497	-0.0419860456018471	1	-0.003122598	0.9593856	-0.018006804410327	1	0.002099775	0.9716496	0.0124903237799485	-1.75554004383109			-0.05070511	-0.1373305	-0.1109246	0.04383275	-0.04047909	-0.00788771	-0.003122598	0.002099775	-0.1373305	0.1	0.1373305	0.1109246	0.1	0.1	0.1	0.1	0.1	0.1373305				
1065	Rab1b	K1320	Rab1b	Rab1b		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1066	Rab27a	K1321	Rab27a	Rab27a	*	GeneProduct					ENSRNOG00000052499	P23640	1	0.3168529	0.1350553	0.869488368043807	1	0.12624	0.5994826	0.22222341779224	1	0.01235868	0.9625385	0.0165818903876119	1	-0.3777741	0.1420817	-0.84746185522396	1	0.2606918	0.1352608	0.868828048268372	1	-0.1213365	0.5222941	-0.282084880063668	1	-0.2124078	0.2140945	-0.669394489409586	1	-0.08275879	0.6129009	-0.212609740917841	0.869488368043807			0.3168529	0.12624	0.01235868	-0.3777741	0.2606918	-0.1213365	-0.2124078	-0.08275879	-0.3777741	0.3168529	0.12624	0.1	0.3777741	0.2606918	0.1213365	0.2124078	0.1	0.3777741				
1067	Rab27b	K1322	Rab27b	Rab27b		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1068	Rab2a	K1323	Rab2a	Rab2a	*	GeneProduct					ENSRNOG00000005963	P05712	1	-0.08355954	0.2629133	-0.58018744367489	1	-0.02270444	0.7867223	-0.104178539382559	1	0.03451687	0.7062311	0.151053161509552	1	-0.0718123	0.4189741	-0.377812823274143	1	-0.1144776	0.1208698	-0.917682196506738	1	-0.1012939	0.1976933	-0.704008049059295	1	-0.09901228	0.1617095	-0.791264465706549	1	0.02542088	0.7076129	0.150204258368661	-0.917682196506738			-0.08355954	-0.02270444	0.03451687	-0.0718123	-0.1144776	-0.1012939	-0.09901228	0.02542088	-0.1144776	0.1	0.1	0.1	0.1	0.1144776	0.1012939	0.1	0.1	0.1144776				
1069	Rab3il1	H558	Rab3il1	Rab3il1	*	GeneProduct					ENSRNOG00000020349	Q99NH3	1	-0.05112412	0.7936261	-0.100384057966293	1	-0.5631348	0.01511494	-1.82059357245048	1	0.03425037	0.8869264	0.0521124178233718	1	-0.02364793	0.9196909	-0.0363581106765543	1	0.08940975	0.7577337	0.120483397192204	1	-0.2873858	0.3629537	-0.440148771980362	1	-0.002350032	0.9933024	-0.00291851519222026	1	-0.3269982	0.2326477	-0.63330123662844	-1.82059357245048			-0.05112412	-0.5631348	0.03425037	-0.02364793	0.08940975	-0.2873858	-0.002350032	-0.3269982	-0.5631348	0.1	0.5631348	0.1	0.1	0.1	0.2873858	0.1	0.3269982	0.5631348				
1070	Rab4a	K1324	Rab4a	Rab4a	*	GeneProduct					ENSRNOG00000017467	P05714	1	-0.0971237	0.5081394	-0.294017129554992	1	0.1563316	0.3414976	0.466612344135945	1	0.06376683	0.7237571	0.140407162849036	1	-0.1240271	0.4795005	-0.319210935631737	1	-0.3229469	0.01301419	-1.88558285709585	1	-0.0798983	0.5613071	-0.250799464334185	1	0.08075592	0.5118458	0.290860856007773	1	-0.04835226	0.6842603	-0.164778656541885	-1.88558285709585			-0.0971237	0.1563316	0.06376683	-0.1240271	-0.3229469	-0.0798983	0.08075592	-0.04835226	-0.3229469	0.1	0.1563316	0.1	0.1240271	0.3229469	0.1	0.1	0.1	0.3229469				
1071	Rab4b	K1325	Rab4b	Rab4b	*	GeneProduct					ENSRNOG00000001500	P51146	1	-0.06896543	0.646707	-0.189292438194803	1	0.06151129	0.7160391	0.14506326197901	1	-0.08023518	0.6661509	-0.176427381018756	1	0.06463931	0.7188305	0.143373504044032	1	-0.1090559	0.4506349	-0.346175176814404	1	0.05317787	0.7269116	0.138518400649238	1	0.03012871	0.8260103	0.083014537176865	1	-0.1040726	0.4339896	-0.362520677668893	-0.362520677668893			-0.06896543	0.06151129	-0.08023518	0.06463931	-0.1090559	0.05317787	0.03012871	-0.1040726	-0.1090559	0.1	0.1	0.1	0.1	0.1090559	0.1	0.1	0.1040726	0.1090559				
1072	Rab5a	K1326, H498	Rab5a	Rab5a		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
1073	Rab5b	H409	Rab5b	Rab5b	*	GeneProduct					ENSRNOG00000006130	A1L1J8	1	0.109131	0.01303598	1.88485631450762	1	0.125079	0.01144334	1.94144719828234	1	0.1069659	0.04793232	1.31937154996056	1	0.06622374	0.2074147	0.68316046731704	1	0.1597298	0.0008002092	3.09679645984747	1	0.04209288	0.4092028	0.388061403258047	1	0.01906888	0.6779481	0.168803552071512	1	0.01787529	0.6863291	0.163467586856818	3.09679645984747	*	Rab5b	0.109131	0.125079	0.1069659	0.06622374	0.1597298	0.04209288	0.01906888	0.01787529	0.1597298	0.109131	0.125079	0.1069659	0.1	0.1597298	0.1	0.1	0.1	0.1597298				
1074	Rab7a	K1327	Rab7a	Rab7a	*	GeneProduct					ENSRNOG00000012247	P09527	1	-0.008910086	0.8662881	-0.0623376513632378	1	0.04881598	0.4117838	0.38533074297539	1	-0.006966313	0.9145671	-0.0387844256816107	1	-0.08624924	0.1719704	-0.764546298574598	1	0.02747352	0.6153028	0.210911108604832	1	-0.06769069	0.2470807	-0.607161176940517	1	-0.008578853	0.8704317	-0.0602653009129189	1	-0.03239887	0.5228492	-0.281623552148973	-0.764546298574598			-0.008910086	0.04881598	-0.006966313	-0.08624924	0.02747352	-0.06769069	-0.008578853	-0.03239887	-0.08624924	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
